100
SphereNumber: 100, time: 0.340000
S	0	0.5	-1.5586991057093	5.5859541162313	5
S	1	0.5	-6.5659372585522	3.7569693647464	5
S	2	0.5	6.6200981573183	1.0089797222309	5
S	3	0.5	-6.3051010328846	6.1972187442942	5
S	4	0.5	-7.0526846457642	4.7495901233315	5
S	5	0.5	4.7479644140982	-4.1300337536096	5
S	6	0.5	-6.4691512397494	2.099084828308	5
S	7	0.5	-3.4961779244977	7.2948770066019	5
S	8	0.5	-9.4923651901991	-0.81645103410787	5
S	9	0.5	-3.580413030047	-9.2245136102389	5
S	10	0.5	1.269564572159	-9.165730304836	5
S	11	0.5	2.0695003716013	-6.5047681947414	5
S	12	0.5	-8.7102081859369	-0.024604923893708	5
S	13	0.5	-2.971826869884	-2.3903847724198	5
S	14	0.5	2.4581471232503	3.179413344634	5
S	15	0.5	-0.50355190055908	8.1122817030594	5
S	16	0.5	-2.0190177857032	-2.8979437358688	5
S	17	0.5	6.1765696624277	2.1668632775163	5
S	18	0.5	-0.1657324645973	-8.5096731369756	5
S	19	0.5	2.8220430144439	5.9925568582209	5
S	20	0.5	0.98094973148504	-1.4508220061934	5
S	21	0.5	2.5556425354763	-0.064629300937098	5
S	22	0.5	3.3544705862969	-1.2253331172625	5
S	23	0.5	-8.2455833122104	-0.96674006128041	5
S	24	0.5	-0.52078352313629	-5.5445367628711	5
S	25	0.5	1.2895033453421	0.67825879960968	5
S	26	0.5	-7.775030907702	-5.7165650216054	5
S	27	0.5	-1.9888328942828	-3.947513564353	5
S	28	0.5	-1.2341347595063	4.211112026227	5
S	29	0.5	-0.73648269407127	-4.3690940471591	5
S	30	0.5	-0.83970577761275	9.1327088585971	5
S	31	0.5	-10.126425731864	0.04706877747555	5
S	32	0.5	-4.2815284759594	3.9634033663051	5
S	33	0.5	2.0136445194614	-1.0089750613874	5
S	34	0.5	6.772512488961	-4.528338688892	5
S	35	0.5	-8.2638609520897	-2.2763500594496	5
S	36	0.5	5.7489154234241	-7.0657023071381	5
S	37	0.5	-1.3779307957071	6.6203555283306	5
S	38	0.5	9.7462311528747	2.512252707926	5
S	39	0.5	0.73975070260225	8.5625868267871	5
S	40	0.5	8.9552547854632	5.1606075228415	5
S	41	0.5	3.2745896885848	3.8674489958021	5
S	42	0.5	3.2854177739571	2.5169873672016	5
S	43	0.5	7.3456200311744	5.0736315467123	5
S	44	0.5	0.51396630232563	-5.8128165954634	5
S	45	0.5	2.1531125636867	1.3808518454823	5
S	46	0.5	5.9035941534635	-8.1042518109119	5
S	47	0.5	-4.348797126274	-2.51957303737	5
S	48	0.5	0.010061090042814	7.1565264667791	5
S	49	0.5	-9.2391724881425	-1.8704386233312	5
S	50	1	4.2604787567569	6.6366536220434	5
S	51	1	-5.8165141661986	-3.1432753217915	5
S	52	1	-6.6930849561246	-1.2320293147956	5
S	53	1	0.02420371570431	5.5746846521741	5
S	54	1	-0.20652167257098	1.17154753385	5
S	55	1	-8.2778054638282	-4.1508046823905	5
S	56	1	-9.9286770399679	1.609611528914	5
S	57	1	1.1232236544692	-4.3544959215855	5
S	58	1	-6.376659525226	9.6006890525149	5
S	59	1	4.7950977880523	4.3155039032215	5
S	60	1	6.3536065478013	6.4222881704323	5
S	61	1	7.2532071841816	-0.43317074295977	5
S	62	1	3.6220492246057	-6.7755804090765	5
S	63	1	-2.0923540858097	8.0242913874296	5
S	64	1	-4.7321894178993	6.2943719003577	5
S	65	1	5.5127340175974	-5.5073587945829	5
S	66	1	8.2280851516279	3.5048716161388	5
S	67	1	-8.0891647523974	2.8252660300008	5
S	68	1	5.8394642072685	-2.9741642947468	5
S	69	1	2.7551543330239	8.7375873958666	5
S	70	1	-0.84916604874626	-7.090668028833	5
S	71	1	3.2171873915072	-4.5551891839112	5
S	72	1	-1.6851829141848	-1.2343901807899	5
S	73	1	-2.869852927102	2.7943118522356	5
S	74	1	-6.2895091437761	-5.1917641560213	5
S	75	1	0.51359264453439	3.1445695456143	5
S	76	1	-2.9963527344581	4.8906356260499	5
S	77	1	8.0236099659953	-5.4850936747508	5
S	78	1	-7.3724412598358	0.80722010429103	5
S	79	1	-1.7830916827148	-9.5143710568293	5
S	80	1	-0.33055235876005	-2.8390635399889	5
S	81	1	-2.2301289233448	-5.5050786456908	5
S	82	1	1.5877067342913	6.9907769575023	5
S	83	1	-7.7234101320737	-7.5484417731071	5
S	84	1	2.4462230023219	-2.5263441718713	5
S	85	1	-4.2970245604349	-5.8948930127309	5
S	86	1	-3.1939401896751	-7.6976659611077	5
S	87	1	-2.3184354799976	0.76785637507217	5
S	88	1	-5.593540027031	-7.5469292619415	5
S	89	1	-5.2758766043113	0.44611793389357	5
S	90	1	2.7745113212778	-8.6994494016258	5
S	91	1	-4.9543133766608	2.5392264442529	5
S	92	1	7.9175063304529	-2.4253347704397	5
S	93	1	5.0144512561832	-1.0377814253803	5
S	94	1	-4.6043050579413	8.4676502552643	5
S	95	1	1.9329259073688	4.6924701066223	5
S	96	1	5.0191679875654	1.0622979306133	5
S	97	1	-3.7877071846197	-1.0429710851819	5
S	98	1	0.16258351946854	-10.358716325993	5
S	99	1	-3.5999741485375	-3.908494240692	5
